Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2010,1,Connecticut,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,20,1,20,0,20,,,,,,,,
2010,1,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,28,2,28,0,28,,,,,,,,
2009,12,Connecticut,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,49,2,49,0,49,,,,,,,,
2010,1,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 New Orleans,Suspected,Long-term care/nursing home/assisted living facility,100,3,3,1,100,,,,,,,,
2010,1,Tennessee,Person-to-person,Norovirus Genogroup I,GI.3,Confirmed,"Other, specify",24,0,14,0,14,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,53,0,53,0,53,,,,,,,,
2009,12,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2009,12,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,14,1,14,0,14,,,,,,,,
2009,12,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2009,12,Arizona,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2009,6,Arizona,Person-to-person,Shigella sonnei,,Suspected,Child day care,10,0,10,0,10,,,,,,,,
2010,1,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2009,12,Pennsylvania,Person-to-person,Norovirus Genogroup I,,Suspected,Child day care,29,0,28,0,29,,,,,,,,
2010,1,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2010,1,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,27,3,27,0,27,,,,,,,,
2010,2,Louisiana,Person-to-person,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,,49,4,49,0,49,,,,,,,,
2010,1,Texas,Person-to-person,Norovirus unknown,,Confirmed,,37,0,37,0,37,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,31,1,31,0,31,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2010,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2010,1,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,49,2,49,0,49,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,School/college/university,6,0,6,0,6,,,,,,,,
2010,1,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,22,2,22,0,2,,,,,,,,
2009,12,South Carolina,Person-to-person,,,,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2010,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,42,3,42,0,42,,,,,,,,
2010,2,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2009,12,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,37,0,37,0,37,,,,,,,,
2009,1,Alaska,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,11,2,11,0,11,,,,,,,,
2010,1,Maine,Person-to-person,,,,School/college/university,6,0,6,0,6,,,,,,,,
2010,1,Maine,Person-to-person,,,,School/college/university,24,0,24,0,24,,,,,,,,
2010,2,Maine,Person-to-person,,,,School/college/university,37,0,37,0,37,,,,,,,,
2010,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,51,0,51,0,51,,,,,,,,
2010,1,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,29,1,29,0,29,,,,,,,,
2010,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,96,0,96,0,96,,,,,,,,
2010,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2010,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,51,0,51,0,51,,,,,,,,
2010,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,41,0,30,0,30,,,,,,,,
2010,1,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,,
2010,1,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,,
2009,4,Maine,Person-to-person,Rotavirus,,Suspected,Child day care,4,2,4,0,4,,,,,,,,
2010,2,Pennsylvania,Person-to-person,Norovirus,,Suspected,"Other, specify",14,2,14,0,14,,,,,,,,
2010,1,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,49,0,49,0,49,,,,,,,,
2009,12,Michigan,Person-to-person,,,,,8,0,0,0,0,,,,,,,,
2009,12,Michigan,Person-to-person,,,,,7,0,7,0,7,,,,,,,,
2010,2,Michigan,Person-to-person,Norovirus Genogroup II,GII.12,Confirmed,,16,0,0,0,0,,,,,,,,
2010,1,Michigan,Person-to-person,,,,,24,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,Norovirus Genogroup II,GII.12,Confirmed,,51,0,0,0,0,,,,,,,,
2010,1,Michigan,Person-to-person,,,,,39,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,,,,,4,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,Norovirus Genogroup II,GII.12,Confirmed,,17,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,,,,,10,0,0,0,0,,,,,,,,
2010,1,Michigan,Person-to-person,,,,,43,0,0,0,0,,,,,,,,
2010,1,Michigan,Person-to-person,,,,,12,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,,,,,6,0,0,0,0,,,,,,,,
2010,1,Michigan,Person-to-person,,,,,48,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,,,,,32,0,0,0,0,,,,,,,,
2010,2,Louisiana,Person-to-person,Norovirus,,Suspected,,39,0,39,0,39,,,,,,,,
2010,2,Michigan,Person-to-person,,,,,18,0,0,0,0,,,,,,,,
2010,2,Louisiana,Person-to-person,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,,34,0,34,0,34,,,,,,,,
2010,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,68,1,68,0,68,,,,,,,,
2010,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,131,2,131,0,131,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,31,3,31,0,31,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Hospital,7,0,7,0,7,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,40,0,40,0,40,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,31,0,31,0,31,,,,,,,,
2010,1,Ohio,Person-to-person,Norovirus Genogroup II,GII.12,Confirmed,Long-term care/nursing home/assisted living facility,49,3,49,1,49,,,,,,,,
2009,12,West Virginia,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,108,0,108,0,108,,,,,,,,
2010,1,West Virginia,Person-to-person,,,,Long-term care/nursing home/assisted living facility,47,1,47,0,47,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,"Other, specify",36,0,36,0,36,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,88,0,88,0,88,,,,,,,,
2010,1,West Virginia,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,127,0,0,0,0,,,,,,,,
2010,1,West Virginia,Person-to-person,,,,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2010,2,Maine,Person-to-person,,,,Private home/residence,15,0,15,0,15,,,,,,,,
2010,1,Wisconsin,Person-to-person,Norovirus Genogroup I,unknown,Confirmed,Long-term care/nursing home/assisted living facility,21,1,21,0,21,,,,,,,,
2010,1,Maine,Person-to-person,,,,Long-term care/nursing home/assisted living facility,31,1,31,0,31,,,,,,,,
2010,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,37,6,37,0,37,,,,,,,,
2010,1,Connecticut,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,8,,,0,8,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,20,1,20,0,20,,,,,,,,
2010,1,Massachusetts,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,,
2010,1,Florida,Person-to-person,,,,"Other, specify",16,0,16,0,16,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,38,1,38,1,38,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,79,0,79,0,79,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,59,0,0,0,59,,,,,,,,
2010,2,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Hospital,99,0,99,0,99,,,,,,,,
2010,2,Louisiana,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,104,8,104,0,104,,,,,,,,
2010,1,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Long-term care/nursing home/assisted living facility,51,2,51,0,51,,,,,,,,
2010,2,Tennessee,Person-to-person,Norovirus Genogroup II,GII.12,Suspected,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,,
2010,2,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 Den Haag,Confirmed,Long-term care/nursing home/assisted living facility,51,1,46,0,46,,,,,,,,
2010,2,Tennessee,Person-to-person,Norovirus Genogroup II,GII.4 untypeable,Suspected,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2010,2,Tennessee,Person-to-person,Norovirus Genogroup II,GII.12,Suspected,"Other, specify",18,0,18,0,18,,,,,,,,
2010,2,Ohio,Person-to-person,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Long-term care/nursing home/assisted living facility,74,1,1,0,74,,,,,,,,
2009,12,Texas,Person-to-person,Norovirus,,Confirmed,,15,0,15,0,15,,,,,,,,
2010,2,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,93,1,93,1,93,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2010,3,Massachusetts,Person-to-person,,,,School/college/university,25,0,25,0,25,,,,,,,,
2010,2,Connecticut,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,48,1,48,0,48,,,,,,,,
2010,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,14,2,14,1,14,,,,,,,,
2010,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,44,13,44,1,44,,,,,,,,
2010,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,41,1,41,0,41,,,,,,,,
2010,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2010,2,Massachusetts,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,29,5,29,0,29,,,,,,,,
2010,3,Massachusetts,Person-to-person,,,,Hospital,4,0,4,0,4,,,,,,,,
2010,2,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2010,2,Louisiana,Person-to-person,Norovirus,,Suspected,,40,7,40,0,40,,,,,,,,
2010,2,Virginia,Person-to-person,Salmonella enterica,Enteritidis,Confirmed,School/college/university,6,0,6,0,6,,,,,,,,
2010,2,Michigan,Person-to-person,,,,,6,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,Norovirus Genogroup II,other,Confirmed,,19,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,Norovirus Genogroup II,,Suspected,,16,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,Norovirus Genogroup II,,Suspected,,31,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,,,,,10,0,0,0,0,,,,,,,,
2010,2,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,9,0,0,0,0,,,,,,,,
2010,3,Michigan,Person-to-person,,,,,10,0,0,0,0,,,,,,,,
2010,3,Michigan,Person-to-person,,,,,17,0,0,0,0,,,,,,,,
2010,3,Michigan,Person-to-person,,,,,8,0,0,0,0,,,,,,,,
2010,3,Michigan,Person-to-person,Norovirus Genogroup II,GII.1,Confirmed,,7,0,0,0,0,,,,,,,,
2010,3,Michigan,Person-to-person,,,,,10,0,0,0,0,,,,,,,,
2010,3,Michigan,Person-to-person,,,,,19,0,0,0,0,,,,,,,,
2010,2,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2010,2,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,,
2010,2,Nevada,Person-to-person,Norovirus unknown,,Confirmed,Hospital,30,12,30,0,30,,,,,,,,
2009,1,Missouri,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2010,3,Iowa,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,"Other, specify",35,0,35,0,35,,,,,,,,
2010,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,74,0,74,0,74,,,,,,,,
2010,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,19,1,19,0,19,,,,,,,,
2010,2,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,42,2,42,0,42,,,,,,,,
2010,2,Arkansas,Person-to-person,,,,,2,0,2,0,2,,,,,,,,
2010,2,Arkansas,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,63,0,63,0,63,,,,,,,,
2010,2,Arkansas,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,48,0,48,0,48,,,,,,,,
2010,2,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,School/college/university,35,0,35,0,35,,,,,,,,
2010,1,South Carolina,Person-to-person,,,,"Other, specify",57,0,57,0,57,,,,,,,,
2010,1,South Carolina,Person-to-person,,,,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,,
2010,2,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2010,2,South Carolina,Person-to-person,Norovirus Genogroup II,,Suspected,School/college/university,79,0,79,0,79,,,,,,,,
2010,2,Texas,Person-to-person,Norovirus Genogroup II,,Confirmed,,26,7,7,1,7,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,School/college/university,77,1,77,0,77,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,32,0,0,0,32,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,61,0,61,0,61,,,,,,,,
2010,1,Pennsylvania,Person-to-person,,,,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2010,2,Louisiana,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,68,14,68,0,68,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,74,4,74,0,74,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,School/college/university,7,0,7,0,7,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,22,1,20,0,20,,,,,,,,
2010,1,South Carolina,Person-to-person,Rotavirus,,Suspected,School/college/university,82,0,82,0,82,,,,,,,,
2010,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2009,3,Missouri,Person-to-person,Shigella sonnei,,Confirmed,"Other, specify",7,1,7,0,7,,,,,,,,
2009,10,Missouri,Person-to-person,,,,School/college/university,123,0,123,0,123,,,,,,,,
2010,3,Pennsylvania,Person-to-person,,,,Restaurant,5,0,5,0,5,,,,,,,,
2010,2,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,40,0,40,0,40,,,,,,,,
2010,3,Louisiana,Person-to-person,Norovirus,,Suspected,,12,0,12,0,12,,,,,,,,
2010,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,62,0,62,0,62,,,,,,,,
2010,1,Texas,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,68,3,66,0,66,,,,,,,,
2010,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,60,1,60,0,60,,,,,,,,
2010,2,Pennsylvania,Person-to-person,,,,Long-term care/nursing home/assisted living facility,48,0,0,0,0,,,,,,,,
2010,1,Maine,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,77,0,77,0,77,,,,,,,,
2009,12,Missouri,Person-to-person,Norovirus Genogroup I,,Suspected,Long-term care/nursing home/assisted living facility,45,0,45,0,45,,,,,,,,
2009,5,Missouri,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,12,2,12,0,12,,,,,,,,
2010,2,Ohio,Person-to-person,,,,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2010,1,Missouri,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,138,1,138,0,138,,,,,,,,
2010,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,32,0,32,0,32,,,,,,,,
2010,2,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2010,2,Maine,Person-to-person,,,,Child day care,58,0,58,0,58,,,,,,,,
2010,2,Ohio,Person-to-person,,,,Long-term care/nursing home/assisted living facility,23,0,1,0,1,,,,,,,,
2010,1,South Carolina,Person-to-person,,,,Long-term care/nursing home/assisted living facility,13,3,13,0,13,,,,,,,,
2010,1,South Carolina,Person-to-person,,,,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2009,12,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Other healthcare facility,108,7,108,0,108,,,,,,,,
2010,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Other healthcare facility,12,0,12,0,12,,,,,,,,
2010,1,Ohio,Person-to-person,,,,Long-term care/nursing home/assisted living facility,43,1,43,0,43,,,,,,,,
2010,2,Massachusetts,Person-to-person,,,,School/college/university,15,0,15,0,15,,,,,,,,
2010,3,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,25,3,25,0,25,,,,,,,,
2010,3,Massachusetts,Person-to-person,,,,Hospital,15,,,0,15,,,,,,,,
2010,3,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2010,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,39,2,39,0,39,,,,,,,,
2010,2,Connecticut,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,15,1,15,0,15,,,,,,,,
2010,2,Connecticut,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2010,1,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,53,2,53,0,53,,,,,,,,
2010,3,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,52,0,52,0,52,,,,,,,,
2010,3,Connecticut,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,117,0,67,0,67,,,,,,,,
